"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2011-11-17 11:13:09,TRUE,FALSE,0,FALSE,2011-11-17 11:13:09,0
2011-11-17 23:02:55,FALSE,FALSE,0,FALSE,2011-11-17 23:02:55,0
2011-11-18 11:13:25,TRUE,FALSE,0,FALSE,2011-11-18 11:13:25,0
2011-11-18 23:02:37,FALSE,FALSE,0,FALSE,2011-11-18 23:02:37,0
2011-11-19 11:15:24,TRUE,FALSE,0,FALSE,2011-11-19 11:15:24,0
2011-11-19 23:06:48,FALSE,FALSE,0,FALSE,2011-11-19 23:06:48,0
2011-11-20 11:17:24,TRUE,FALSE,0,FALSE,2011-11-20 11:17:24,0
2011-11-20 23:02:54,FALSE,FALSE,0,FALSE,2011-11-20 23:02:54,0
2011-11-21 11:15:08,TRUE,FALSE,0,FALSE,2011-11-21 11:15:08,0
2011-11-21 23:04:35,FALSE,FALSE,0,FALSE,2011-11-21 23:04:35,0
2011-11-22 11:15:11,TRUE,FALSE,0,FALSE,2011-11-22 11:15:11,0
2011-11-22 23:04:35,FALSE,FALSE,0,FALSE,2011-11-22 23:04:35,0
2011-11-23 11:17:11,TRUE,FALSE,0,FALSE,2011-11-23 11:17:11,0
2011-11-23 23:04:35,FALSE,FALSE,0,FALSE,2011-11-23 23:04:35,0
2011-11-24 11:17:07,TRUE,FALSE,0,FALSE,2011-11-24 11:17:07,0
2011-11-24 23:02:46,FALSE,FALSE,0,FALSE,2011-11-24 23:02:46,0
2011-11-25 11:19:22,TRUE,FALSE,0,FALSE,2011-11-25 11:19:22,0
2011-11-25 23:06:46,FALSE,FALSE,0,FALSE,2011-11-25 23:06:46,0
2011-11-26 11:19:10,TRUE,FALSE,0,FALSE,2011-11-26 11:19:10,0
2011-11-26 23:06:46,FALSE,FALSE,0,FALSE,2011-11-26 23:06:46,0
2011-11-27 11:17:09,TRUE,FALSE,0,FALSE,2011-11-27 11:17:09,0
2011-11-27 23:04:33,FALSE,FALSE,0,FALSE,2011-11-27 23:04:33,0
2011-11-28 11:21:01,TRUE,FALSE,0,FALSE,2011-11-28 11:21:01,0
2011-11-28 23:02:33,FALSE,FALSE,0,FALSE,2011-11-28 23:02:33,0
2011-11-29 11:23:09,TRUE,FALSE,0,FALSE,2011-11-29 11:23:09,0
2011-11-29 23:02:32,FALSE,FALSE,0,FALSE,2011-11-29 23:02:32,0
2011-11-30 11:21:04,TRUE,FALSE,0,FALSE,2011-11-30 11:21:04,0
2011-11-30 23:02:32,FALSE,FALSE,0,FALSE,2011-11-30 23:02:32,0
2011-12-01 11:29:04,TRUE,FALSE,0,FALSE,2011-12-01 11:29:04,0
2011-12-01 23:04:44,FALSE,FALSE,0,FALSE,2011-12-01 23:04:44,0
2011-12-02 11:21:20,TRUE,FALSE,0,FALSE,2011-12-02 11:21:20,0
2011-12-02 23:02:31,FALSE,FALSE,0,FALSE,2011-12-02 23:02:31,0
2011-12-03 11:23:19,TRUE,FALSE,0,FALSE,2011-12-03 11:23:19,0
2011-12-03 23:02:47,FALSE,FALSE,0,FALSE,2011-12-03 23:02:47,0
2011-12-04 11:25:19,TRUE,FALSE,0,FALSE,2011-12-04 11:25:19,0
2011-12-04 23:02:49,FALSE,FALSE,0,FALSE,2011-12-04 23:02:49,0
2011-12-05 11:25:18,TRUE,FALSE,0,FALSE,2011-12-05 11:25:18,0
2011-12-05 23:06:30,FALSE,FALSE,0,FALSE,2011-12-05 23:06:30,0
2011-12-06 11:27:06,TRUE,FALSE,0,FALSE,2011-12-06 11:27:06,0
2011-12-06 23:02:42,FALSE,FALSE,0,FALSE,2011-12-06 23:02:42,0
2011-12-07 11:27:18,TRUE,FALSE,0,FALSE,2011-12-07 11:27:18,0
2011-12-07 23:02:29,FALSE,FALSE,0,FALSE,2011-12-07 23:02:29,0
2011-12-08 11:29:01,TRUE,FALSE,0,FALSE,2011-12-08 11:29:01,0
2011-12-08 23:00:47,FALSE,FALSE,0,FALSE,2011-12-08 23:00:47,0
2011-12-09 11:27:05,TRUE,FALSE,0,FALSE,2011-12-09 11:27:05,0
2011-12-09 23:02:41,FALSE,FALSE,0,FALSE,2011-12-09 23:02:41,0
2011-12-10 11:29:00,TRUE,FALSE,0,FALSE,2011-12-10 11:29:00,0
2011-12-10 23:02:28,FALSE,FALSE,0,FALSE,2011-12-10 23:02:28,0
2011-12-11 11:29:04,TRUE,FALSE,0,FALSE,2011-12-11 11:29:04,0
2011-12-11 23:02:50,FALSE,FALSE,0,FALSE,2011-12-11 23:02:50,0
2011-12-12 11:27:16,TRUE,FALSE,0,FALSE,2011-12-12 11:27:16,0
2011-12-12 23:04:48,FALSE,FALSE,0,FALSE,2011-12-12 23:04:48,0
2011-12-13 11:29:03,TRUE,FALSE,0,FALSE,2011-12-13 11:29:03,0
2011-12-13 23:08:39,FALSE,FALSE,0,FALSE,2011-12-13 23:08:39,0
2011-12-14 11:33:15,TRUE,FALSE,0,FALSE,2011-12-14 11:33:15,0
2011-12-14 23:04:39,FALSE,FALSE,0,FALSE,2011-12-14 23:04:39,0
2011-12-15 11:34:59,TRUE,FALSE,0,FALSE,2011-12-15 11:34:59,0
2011-12-15 23:10:26,FALSE,FALSE,0,FALSE,2011-12-15 23:10:26,0
2011-12-16 11:33:14,TRUE,FALSE,0,FALSE,2011-12-16 11:33:14,0
2011-12-16 23:06:26,FALSE,FALSE,0,FALSE,2011-12-16 23:06:26,0
2011-12-17 11:33:14,TRUE,FALSE,0,FALSE,2011-12-17 11:33:14,0
2011-12-17 23:06:26,FALSE,FALSE,0,FALSE,2011-12-17 23:06:26,0
2011-12-18 11:37:01,TRUE,FALSE,0,FALSE,2011-12-18 11:37:01,0
2011-12-18 23:02:46,FALSE,FALSE,0,FALSE,2011-12-18 23:02:46,0
2011-12-19 11:35:13,TRUE,FALSE,0,FALSE,2011-12-19 11:35:13,0
2011-12-19 23:06:25,FALSE,FALSE,0,FALSE,2011-12-19 23:06:25,0
2011-12-20 11:37:13,TRUE,FALSE,0,FALSE,2011-12-20 11:37:13,0
2011-12-20 23:06:41,FALSE,FALSE,0,FALSE,2011-12-20 23:06:41,0
2011-12-21 11:35:00,TRUE,FALSE,0,FALSE,2011-12-21 11:35:00,0
2011-12-21 23:08:40,FALSE,FALSE,0,FALSE,2011-12-21 23:08:40,0
2011-12-22 11:35:12,TRUE,FALSE,0,FALSE,2011-12-22 11:35:12,0
2011-12-22 23:10:36,FALSE,FALSE,0,FALSE,2011-12-22 23:10:36,0
2011-12-23 11:37:00,TRUE,FALSE,0,FALSE,2011-12-23 11:37:00,0
2011-12-23 23:10:23,FALSE,FALSE,0,FALSE,2011-12-23 23:10:23,0
2011-12-24 11:33:11,TRUE,FALSE,0,FALSE,2011-12-24 11:33:11,0
2011-12-24 23:08:35,FALSE,FALSE,0,FALSE,2011-12-24 23:08:35,0
2011-12-25 11:34:59,TRUE,FALSE,0,FALSE,2011-12-25 11:34:59,0
2011-12-25 23:10:23,FALSE,FALSE,0,FALSE,2011-12-25 23:10:23,0
2011-12-26 11:34:54,TRUE,FALSE,0,FALSE,2011-12-26 11:34:54,0
2011-12-26 23:14:22,FALSE,FALSE,0,FALSE,2011-12-26 23:14:22,0
2011-12-27 11:33:10,TRUE,FALSE,0,FALSE,2011-12-27 11:33:10,0
2011-12-27 23:10:34,FALSE,FALSE,0,FALSE,2011-12-27 23:10:34,0
2011-12-28 11:38:58,TRUE,FALSE,0,FALSE,2011-12-28 11:38:58,0
2011-12-28 23:12:34,FALSE,FALSE,0,FALSE,2011-12-28 23:12:34,0
2011-12-29 11:41:09,TRUE,FALSE,0,FALSE,2011-12-29 11:41:09,0
2011-12-29 23:10:21,FALSE,FALSE,0,FALSE,2011-12-29 23:10:21,0
2011-12-30 11:37:09,TRUE,FALSE,0,FALSE,2011-12-30 11:37:09,0
2011-12-30 23:14:33,FALSE,FALSE,0,FALSE,2011-12-30 23:14:33,0
2011-12-31 11:37:09,TRUE,FALSE,0,FALSE,2011-12-31 11:37:09,0
2011-12-31 23:16:20,FALSE,FALSE,0,FALSE,2011-12-31 23:16:20,0
2012-01-01 11:38:56,TRUE,FALSE,0,FALSE,2012-01-01 11:38:56,0
2012-01-01 23:16:20,FALSE,FALSE,0,FALSE,2012-01-01 23:16:20,0
2012-01-02 11:38:52,TRUE,FALSE,0,FALSE,2012-01-02 11:38:52,0
2012-01-02 23:10:38,FALSE,FALSE,0,FALSE,2012-01-02 23:10:38,0
2012-01-03 11:43:07,TRUE,FALSE,0,FALSE,2012-01-03 11:43:07,0
2012-01-03 23:14:31,FALSE,FALSE,0,FALSE,2012-01-03 23:14:31,0
2012-01-04 11:42:49,TRUE,FALSE,0,FALSE,2012-01-04 11:42:49,0
2012-01-04 23:16:19,FALSE,FALSE,0,FALSE,2012-01-04 23:16:19,0
2012-01-05 11:43:07,TRUE,FALSE,0,FALSE,2012-01-05 11:43:07,0
2012-01-05 23:18:30,FALSE,FALSE,0,FALSE,2012-01-05 23:18:30,0
2012-01-06 11:38:54,TRUE,FALSE,0,FALSE,2012-01-06 11:38:54,0
2012-01-06 23:16:30,FALSE,FALSE,0,FALSE,2012-01-06 23:16:30,0
2012-01-07 11:43:06,TRUE,FALSE,0,FALSE,2012-01-07 11:43:06,0
2012-01-07 23:16:34,FALSE,FALSE,0,FALSE,2012-01-07 23:16:34,0
2012-01-08 11:42:54,TRUE,FALSE,0,FALSE,2012-01-08 11:42:54,0
2012-01-08 23:18:36,FALSE,FALSE,0,FALSE,2012-01-08 23:18:36,0
2012-01-09 11:40:53,TRUE,FALSE,0,FALSE,2012-01-09 11:40:53,0
2012-01-09 23:20:29,FALSE,FALSE,0,FALSE,2012-01-09 23:20:29,0
2012-01-10 11:41:05,TRUE,FALSE,0,FALSE,2012-01-10 11:41:05,0
2012-01-10 23:18:29,FALSE,FALSE,0,FALSE,2012-01-10 23:18:29,0
2012-01-11 11:40:52,TRUE,FALSE,0,FALSE,2012-01-11 11:40:52,0
2012-01-11 23:16:28,FALSE,FALSE,0,FALSE,2012-01-11 23:16:28,0
2012-01-12 11:41:04,TRUE,FALSE,0,FALSE,2012-01-12 11:41:04,0
2012-01-12 23:20:16,FALSE,FALSE,0,FALSE,2012-01-12 23:20:16,0
2012-01-13 11:44:43,TRUE,FALSE,0,FALSE,2012-01-13 11:44:43,0
2012-01-13 23:16:15,FALSE,FALSE,0,FALSE,2012-01-13 23:16:15,0
2012-01-14 11:41:03,TRUE,FALSE,0,FALSE,2012-01-14 11:41:03,0
2012-01-14 23:18:15,FALSE,FALSE,0,FALSE,2012-01-14 23:18:15,0
2012-01-15 11:41:03,TRUE,FALSE,0,FALSE,2012-01-15 11:41:03,0
2012-01-15 23:24:27,FALSE,FALSE,0,FALSE,2012-01-15 23:24:27,0
2012-01-16 11:43:03,TRUE,FALSE,0,FALSE,2012-01-16 11:43:03,0
2012-01-16 23:26:26,FALSE,FALSE,0,FALSE,2012-01-16 23:26:26,0
2012-01-17 11:41:02,TRUE,FALSE,0,FALSE,2012-01-17 11:41:02,0
2012-01-17 23:26:14,FALSE,FALSE,0,FALSE,2012-01-17 23:26:14,0
2012-01-18 11:41:02,TRUE,FALSE,0,FALSE,2012-01-18 11:41:02,0
2012-01-18 23:24:32,FALSE,FALSE,0,FALSE,2012-01-18 23:24:32,0
2012-01-19 11:44:43,TRUE,FALSE,0,FALSE,2012-01-19 11:44:43,0
2012-01-19 23:28:25,FALSE,FALSE,0,FALSE,2012-01-19 23:28:25,0
2012-01-20 11:42:49,TRUE,FALSE,0,FALSE,2012-01-20 11:42:49,0
2012-01-20 23:30:25,FALSE,FALSE,0,FALSE,2012-01-20 23:30:25,0
2012-01-21 11:41:01,TRUE,FALSE,0,FALSE,2012-01-21 11:41:01,0
2012-01-21 23:26:12,FALSE,FALSE,0,FALSE,2012-01-21 23:26:12,0
2012-01-22 11:40:48,TRUE,FALSE,0,FALSE,2012-01-22 11:40:48,0
2012-01-22 23:28:24,FALSE,FALSE,0,FALSE,2012-01-22 23:28:24,0
2012-01-23 11:40:48,TRUE,FALSE,0,FALSE,2012-01-23 11:40:48,0
2012-01-23 23:30:12,FALSE,FALSE,0,FALSE,2012-01-23 23:30:12,0
2012-01-24 11:41:00,TRUE,FALSE,0,FALSE,2012-01-24 11:41:00,0
2012-01-24 23:28:11,FALSE,FALSE,0,FALSE,2012-01-24 23:28:11,0
2012-01-25 11:42:47,TRUE,FALSE,0,FALSE,2012-01-25 11:42:47,0
2012-01-25 23:30:11,FALSE,FALSE,0,FALSE,2012-01-25 23:30:11,0
2012-01-26 11:38:59,TRUE,FALSE,0,FALSE,2012-01-26 11:38:59,0
2012-01-26 23:32:11,FALSE,FALSE,0,FALSE,2012-01-26 23:32:11,0
2012-01-27 11:42:42,TRUE,FALSE,0,FALSE,2012-01-27 11:42:42,0
2012-01-27 23:30:22,FALSE,FALSE,0,FALSE,2012-01-27 23:30:22,0
2012-01-28 11:42:42,TRUE,FALSE,0,FALSE,2012-01-28 11:42:42,0
2012-01-28 23:32:10,FALSE,FALSE,0,FALSE,2012-01-28 23:32:10,0
2012-01-29 11:42:40,TRUE,FALSE,0,FALSE,2012-01-29 11:42:40,0
2012-01-29 23:32:25,FALSE,FALSE,0,FALSE,2012-01-29 23:32:25,0
2012-01-30 11:38:57,TRUE,FALSE,0,FALSE,2012-01-30 11:38:57,0
2012-01-30 23:38:21,FALSE,FALSE,0,FALSE,2012-01-30 23:38:21,0
2012-01-31 11:40:57,TRUE,FALSE,0,FALSE,2012-01-31 11:40:57,0
2012-01-31 23:32:25,FALSE,FALSE,0,FALSE,2012-01-31 23:32:25,0
2012-02-01 11:36:56,TRUE,FALSE,0,FALSE,2012-02-01 11:36:56,0
2012-02-01 23:34:08,FALSE,FALSE,0,FALSE,2012-02-01 23:34:08,0
2012-02-02 11:38:56,TRUE,FALSE,0,FALSE,2012-02-02 11:38:56,0
2012-02-02 23:30:20,FALSE,FALSE,0,FALSE,2012-02-02 23:30:20,0
2012-02-03 11:42:40,TRUE,FALSE,0,FALSE,2012-02-03 11:42:40,0
2012-02-03 23:34:08,FALSE,FALSE,0,FALSE,2012-02-03 23:34:08,0
2012-02-04 11:40:39,TRUE,FALSE,0,FALSE,2012-02-04 11:40:39,0
2012-02-04 23:32:19,FALSE,FALSE,0,FALSE,2012-02-04 23:32:19,0
2012-02-05 11:42:55,TRUE,FALSE,0,FALSE,2012-02-05 11:42:55,0
2012-02-05 23:34:07,FALSE,FALSE,0,FALSE,2012-02-05 23:34:07,0
2012-02-06 11:40:43,TRUE,FALSE,0,FALSE,2012-02-06 11:40:43,0
2012-02-06 23:36:06,FALSE,FALSE,0,FALSE,2012-02-06 23:36:06,0
2012-02-07 11:38:54,TRUE,FALSE,0,FALSE,2012-02-07 11:38:54,0
2012-02-07 23:34:22,FALSE,FALSE,0,FALSE,2012-02-07 23:34:22,0
2012-02-08 11:42:54,TRUE,FALSE,0,FALSE,2012-02-08 11:42:54,0
2012-02-08 23:34:06,FALSE,FALSE,0,FALSE,2012-02-08 23:34:06,0
2012-02-09 11:34:41,TRUE,FALSE,0,FALSE,2012-02-09 11:34:41,0
2012-02-09 23:38:05,FALSE,FALSE,0,FALSE,2012-02-09 23:38:05,0
2012-02-10 11:36:41,TRUE,FALSE,0,FALSE,2012-02-10 11:36:41,0
2012-02-10 23:40:05,FALSE,FALSE,0,FALSE,2012-02-10 23:40:05,0
2012-02-11 11:36:41,TRUE,FALSE,0,FALSE,2012-02-11 11:36:41,0
2012-02-11 23:44:23,FALSE,FALSE,0,FALSE,2012-02-11 23:44:23,0
2012-02-12 11:34:32,TRUE,FALSE,0,FALSE,2012-02-12 11:34:32,0
2012-02-12 23:44:16,FALSE,FALSE,0,FALSE,2012-02-12 23:44:16,0
2012-02-13 11:32:40,TRUE,FALSE,0,FALSE,2012-02-13 11:32:40,0
2012-02-13 23:46:16,FALSE,FALSE,0,FALSE,2012-02-13 23:46:16,0
2012-02-14 11:30:52,TRUE,FALSE,0,FALSE,2012-02-14 11:30:52,0
2012-02-14 23:42:21,FALSE,FALSE,0,FALSE,2012-02-14 23:42:21,0
2012-02-15 11:30:51,TRUE,FALSE,0,FALSE,2012-02-15 11:30:51,0
2012-02-15 23:46:03,FALSE,FALSE,0,FALSE,2012-02-15 23:46:03,0
2012-02-16 11:30:39,TRUE,FALSE,0,FALSE,2012-02-16 11:30:39,0
2012-02-16 23:46:15,FALSE,FALSE,0,FALSE,2012-02-16 23:46:15,0
2012-02-17 11:30:34,TRUE,FALSE,0,FALSE,2012-02-17 11:30:34,0
2012-02-17 23:42:14,FALSE,FALSE,0,FALSE,2012-02-17 23:42:14,0
2012-02-18 11:34:38,TRUE,FALSE,0,FALSE,2012-02-18 11:34:38,0
2012-02-18 23:46:02,FALSE,FALSE,0,FALSE,2012-02-18 23:46:02,0
2012-02-19 11:26:50,TRUE,FALSE,0,FALSE,2012-02-19 11:26:50,0
2012-02-19 23:36:02,FALSE,FALSE,0,FALSE,2012-02-19 23:36:02,0
2012-02-20 11:20:33,TRUE,FALSE,0,FALSE,2012-02-20 11:20:33,0
2012-02-20 23:32:13,FALSE,FALSE,0,FALSE,2012-02-20 23:32:13,0
2012-02-21 11:22:49,TRUE,FALSE,0,FALSE,2012-02-21 11:22:49,0
2012-02-21 23:32:17,FALSE,FALSE,0,FALSE,2012-02-21 23:32:17,0
2012-02-22 11:24:49,TRUE,FALSE,0,FALSE,2012-02-22 11:24:49,0
2012-02-22 23:36:00,FALSE,FALSE,0,FALSE,2012-02-22 23:36:00,0
2012-02-23 11:22:48,TRUE,FALSE,0,FALSE,2012-02-23 11:22:48,0
2012-02-23 23:36:00,FALSE,FALSE,0,FALSE,2012-02-23 23:36:00,0
2012-02-24 11:26:36,TRUE,FALSE,0,FALSE,2012-02-24 11:26:36,0
2012-02-24 23:40:00,FALSE,FALSE,0,FALSE,2012-02-24 23:40:00,0
2012-02-25 11:18:47,TRUE,FALSE,0,FALSE,2012-02-25 11:18:47,0
2012-02-25 23:34:20,FALSE,FALSE,0,FALSE,2012-02-25 23:34:20,0
2012-02-26 11:32:47,TRUE,FALSE,0,FALSE,2012-02-26 11:32:47,0
2012-02-26 23:34:18,FALSE,FALSE,0,FALSE,2012-02-26 23:34:18,0
2012-02-27 11:24:25,TRUE,FALSE,0,FALSE,2012-02-27 11:24:25,0
2012-02-27 23:40:10,FALSE,FALSE,0,FALSE,2012-02-27 23:40:10,0
2012-02-28 11:20:34,TRUE,FALSE,0,FALSE,2012-02-28 11:20:34,0
2012-02-28 23:47:58,FALSE,FALSE,0,FALSE,2012-02-28 23:47:58,0
2012-02-29 11:20:34,TRUE,FALSE,0,FALSE,2012-02-29 11:20:34,0
2012-02-29 23:48:14,FALSE,FALSE,0,FALSE,2012-02-29 23:48:14,0
2012-03-01 11:22:34,TRUE,FALSE,0,FALSE,2012-03-01 11:22:34,0
2012-03-01 23:51:57,FALSE,FALSE,0,FALSE,2012-03-01 23:51:57,0
2012-03-02 11:20:33,TRUE,FALSE,0,FALSE,2012-03-02 11:20:33,0
2012-03-02 23:50:13,FALSE,FALSE,0,FALSE,2012-03-02 23:50:13,0
2012-03-03 11:18:45,TRUE,FALSE,0,FALSE,2012-03-03 11:18:45,0
2012-03-03 23:49:57,FALSE,FALSE,0,FALSE,2012-03-03 23:49:57,0
2012-03-04 11:22:44,TRUE,FALSE,0,FALSE,2012-03-04 11:22:44,0
2012-03-04 23:52:08,FALSE,FALSE,0,FALSE,2012-03-04 23:52:08,0
2012-03-05 11:18:44,TRUE,FALSE,0,FALSE,2012-03-05 11:18:44,0
2012-03-05 23:51:56,FALSE,FALSE,0,FALSE,2012-03-05 23:51:56,0
2012-03-06 11:16:32,TRUE,FALSE,0,FALSE,2012-03-06 11:16:32,0
2012-03-06 23:51:55,FALSE,FALSE,0,FALSE,2012-03-06 23:51:55,0
2012-03-07 11:16:31,TRUE,FALSE,0,FALSE,2012-03-07 11:16:31,0
2012-03-07 23:52:07,FALSE,FALSE,0,FALSE,2012-03-07 23:52:07,0
2012-03-08 11:18:31,TRUE,FALSE,0,FALSE,2012-03-08 11:18:31,0
2012-03-08 23:53:55,FALSE,FALSE,0,FALSE,2012-03-08 23:53:55,0
2012-03-09 11:14:43,TRUE,FALSE,0,FALSE,2012-03-09 11:14:43,0
2012-03-09 23:31:54,FALSE,FALSE,0,FALSE,2012-03-09 23:31:54,0
2012-03-10 11:16:42,TRUE,FALSE,0,FALSE,2012-03-10 11:16:42,0
2012-03-10 23:56:06,FALSE,FALSE,0,FALSE,2012-03-10 23:56:06,0
2012-03-11 11:12:42,TRUE,FALSE,0,FALSE,2012-03-11 11:12:42,0
2012-03-11 23:57:54,FALSE,FALSE,0,FALSE,2012-03-11 23:57:54,0
2012-03-12 11:16:25,TRUE,FALSE,0,FALSE,2012-03-12 11:16:25,0
2012-03-13 00:00:05,FALSE,FALSE,0,FALSE,2012-03-13 00:00:05,0
2012-03-13 11:12:41,TRUE,FALSE,0,FALSE,2012-03-13 11:12:41,0
2012-03-13 23:57:53,FALSE,FALSE,0,FALSE,2012-03-13 23:57:53,0
2012-03-14 11:08:41,TRUE,FALSE,0,FALSE,2012-03-14 11:08:41,0
2012-03-14 23:58:10,FALSE,FALSE,0,FALSE,2012-03-14 23:58:10,0
2012-03-15 11:06:28,TRUE,FALSE,0,FALSE,2012-03-15 11:06:28,0
2012-03-15 23:55:52,FALSE,FALSE,0,FALSE,2012-03-15 23:55:52,0
2012-03-16 11:06:28,TRUE,FALSE,0,FALSE,2012-03-16 11:06:28,0
2012-03-16 23:58:08,FALSE,FALSE,0,FALSE,2012-03-16 23:58:08,0
2012-03-17 11:06:24,TRUE,FALSE,0,FALSE,2012-03-17 11:06:24,0
2012-03-17 23:59:51,FALSE,FALSE,0,FALSE,2012-03-17 23:59:51,0
2012-03-18 11:08:21,TRUE,FALSE,0,FALSE,2012-03-18 11:08:21,0
2012-03-18 23:58:03,FALSE,FALSE,0,FALSE,2012-03-18 23:58:03,0
2012-03-19 11:06:39,TRUE,FALSE,0,FALSE,2012-03-19 11:06:39,0
2012-03-20 00:01:51,FALSE,FALSE,0,FALSE,2012-03-20 00:01:51,0
2012-03-20 11:00:38,TRUE,FALSE,0,FALSE,2012-03-20 11:00:38,0
2012-03-21 00:00:02,FALSE,FALSE,0,FALSE,2012-03-21 00:00:02,0
2012-03-21 11:02:26,TRUE,FALSE,0,FALSE,2012-03-21 11:02:26,0
2012-03-22 00:02:02,FALSE,FALSE,0,FALSE,2012-03-22 00:02:02,0
2012-03-22 11:02:38,TRUE,FALSE,0,FALSE,2012-03-22 11:02:38,0
2012-03-23 00:04:01,FALSE,FALSE,0,FALSE,2012-03-23 00:04:01,0
2012-03-23 11:00:37,TRUE,FALSE,0,FALSE,2012-03-23 11:00:37,0
2012-03-23 23:56:01,FALSE,FALSE,0,FALSE,2012-03-23 23:56:01,0
2012-03-24 11:00:37,TRUE,FALSE,0,FALSE,2012-03-24 11:00:37,0
2012-03-25 00:05:49,FALSE,FALSE,0,FALSE,2012-03-25 00:05:49,0
2012-03-25 10:54:37,TRUE,FALSE,0,FALSE,2012-03-25 10:54:37,0
2012-03-26 00:05:48,FALSE,FALSE,0,FALSE,2012-03-26 00:05:48,0
2012-03-26 10:54:36,TRUE,FALSE,0,FALSE,2012-03-26 10:54:36,0
2012-03-27 00:05:48,FALSE,FALSE,0,FALSE,2012-03-27 00:05:48,0
2012-03-27 10:52:36,TRUE,FALSE,0,FALSE,2012-03-27 10:52:36,0
2012-03-28 00:01:48,FALSE,FALSE,0,FALSE,2012-03-28 00:01:48,0
2012-03-28 10:50:23,TRUE,FALSE,0,FALSE,2012-03-28 10:50:23,0
2012-03-28 23:47:59,FALSE,FALSE,0,FALSE,2012-03-28 23:47:59,0
2012-03-29 10:28:17,TRUE,FALSE,0,FALSE,2012-03-29 10:28:17,0
2012-03-29 23:53:59,FALSE,FALSE,0,FALSE,2012-03-29 23:53:59,0
2012-03-30 10:28:35,TRUE,FALSE,0,FALSE,2012-03-30 10:28:35,0
2012-03-30 23:53:58,FALSE,FALSE,0,FALSE,2012-03-30 23:53:58,0
2012-03-31 10:30:34,TRUE,FALSE,0,FALSE,2012-03-31 10:30:34,0
2012-03-31 23:51:46,FALSE,FALSE,0,FALSE,2012-03-31 23:51:46,0
2012-04-01 10:30:14,TRUE,FALSE,0,FALSE,2012-04-01 10:30:14,0
2012-04-01 23:58:02,FALSE,FALSE,0,FALSE,2012-04-01 23:58:02,0
2012-04-02 10:26:21,TRUE,FALSE,0,FALSE,2012-04-02 10:26:21,0
2012-04-03 00:01:45,FALSE,FALSE,0,FALSE,2012-04-03 00:01:45,0
2012-04-03 10:22:21,TRUE,FALSE,0,FALSE,2012-04-03 10:22:21,0
2012-04-04 00:03:45,FALSE,FALSE,0,FALSE,2012-04-04 00:03:45,0
2012-04-04 10:24:21,TRUE,FALSE,0,FALSE,2012-04-04 10:24:21,0
2012-04-05 00:05:57,FALSE,FALSE,0,FALSE,2012-04-05 00:05:57,0
2012-04-05 10:14:32,TRUE,FALSE,0,FALSE,2012-04-05 10:14:32,0
2012-04-06 00:15:44,FALSE,FALSE,0,FALSE,2012-04-06 00:15:44,0
2012-04-06 10:26:20,TRUE,FALSE,0,FALSE,2012-04-06 10:26:20,0
2012-04-07 00:23:56,FALSE,FALSE,0,FALSE,2012-04-07 00:23:56,0
2012-04-07 10:24:32,TRUE,FALSE,0,FALSE,2012-04-07 10:24:32,0
2012-04-08 00:21:43,FALSE,FALSE,0,FALSE,2012-04-08 00:21:43,0
2012-04-08 10:26:31,TRUE,FALSE,0,FALSE,2012-04-08 10:26:31,0
2012-04-09 00:24:03,FALSE,FALSE,0,FALSE,2012-04-09 00:24:03,0
2012-04-09 10:26:15,TRUE,FALSE,0,FALSE,2012-04-09 10:26:15,0
2012-04-10 00:23:55,FALSE,FALSE,0,FALSE,2012-04-10 00:23:55,0
2012-04-10 10:20:18,TRUE,FALSE,0,FALSE,2012-04-10 10:20:18,0
2012-04-11 00:23:42,FALSE,FALSE,0,FALSE,2012-04-11 00:23:42,0
2012-04-11 10:16:30,TRUE,FALSE,0,FALSE,2012-04-11 10:16:30,0
2012-04-12 00:27:54,FALSE,FALSE,0,FALSE,2012-04-12 00:27:54,0
2012-04-12 10:18:14,TRUE,FALSE,0,FALSE,2012-04-12 10:18:14,0
2012-04-13 00:29:42,FALSE,FALSE,0,FALSE,2012-04-13 00:29:42,0
2012-04-13 10:16:11,TRUE,FALSE,0,FALSE,2012-04-13 10:16:11,0
2012-04-14 00:31:41,FALSE,FALSE,0,FALSE,2012-04-14 00:31:41,0
2012-04-14 10:12:29,TRUE,FALSE,0,FALSE,2012-04-14 10:12:29,0
2012-04-15 00:25:41,FALSE,FALSE,0,FALSE,2012-04-15 00:25:41,0
2012-04-15 10:18:13,TRUE,FALSE,0,FALSE,2012-04-15 10:18:13,0
2012-04-16 00:29:52,FALSE,FALSE,0,FALSE,2012-04-16 00:29:52,0
2012-04-16 10:10:28,TRUE,FALSE,0,FALSE,2012-04-16 10:10:28,0
2012-04-17 00:33:52,FALSE,FALSE,0,FALSE,2012-04-17 00:33:52,0
2012-04-17 10:10:16,TRUE,FALSE,0,FALSE,2012-04-17 10:10:16,0
2012-04-18 00:33:56,FALSE,FALSE,0,FALSE,2012-04-18 00:33:56,0
2012-04-18 10:06:15,TRUE,FALSE,0,FALSE,2012-04-18 10:06:15,0
2012-04-19 00:41:39,FALSE,FALSE,0,FALSE,2012-04-19 00:41:39,0
2012-04-19 10:04:27,TRUE,FALSE,0,FALSE,2012-04-19 10:04:27,0
2012-04-20 00:37:39,FALSE,FALSE,0,FALSE,2012-04-20 00:37:39,0
